MCY,40301040
MD,35102015
MDB,45102030
MDC,25201030
MDCA,50201010
MDGL,35201010
MDLA,45103010
MDLZ,30202030
MDP,50201040
MDRX,35103010
MDT,35101010
MDU,55103010
MEC,20106020
MED,30302010
MEDP,35203010
MEET,50203010
MEI,45203020
MEIP,35201010
MESA,20302010
MET,40301020
METC,15104050
MFA,40204010
MFIN,40202010
MFNC,40101015
MG,20202020
MGEE,55101010
MGLN,35102030
MGM,25301010
MGNX,35201010
MGPI,30201020
MGRC,20201070
MGTA,35201010
MGTX,35201010
MGY,10102020
MHK,25201020
MHO,25201030
MIC,20305010
MIDD,20106020
MIK,25504040
MINI,20201070
MIRM,35201010
MITK,45103010
MITT,40204010
MJCO,45103010
MKC,30202030
MKL,40301040
MKSI,45301010
MKTX,40203040
MLAB,35101010
MLHR,20201060
MLI,20106020
MLM,15102010
MLND,35201010
MLP,60102030
MLR,20106010
MLVF,40101015
MMAC,40102010
MMC,40301010
MMI,60102040
MMM,20105010
MMS,45102020
MMSI,35101020
MNK,35202010
MNKD,35201010
MNLO,35202010
MNOV,35201010
MNR,60101020
MNRL,10102020
MNRO,25504050
MNSB,40101015
MNST,30201030
MNTA,35201010
MO,30203010
MOBL,45103010
MOD,25101010
MODN,45103010
MOFG,40101015
MOG/A,20101010
MOH,35102030
MORF,35201010
MORN,40203040
MOS,15101030
MOV,25203010
MPAA,25101010
MPB,40101015
MPC,10102030
MPW,60101050
MPWR,45301020
MPX,25202010
MR,10102020
MRC,20107010
MRCY,20101010
MRK,35202010
MRKR,35201010
MRLN,40201040
MRNA,35201010
MRNS,35202010
MRO,10102020
MRSN,35201010
MRTN,20304020
MRTX,35201010
MRVL,45301020
MS,40203020
MSA,20201060
MSBI,40101015
MSCI,40203040
MSEX,55104010
MSFT,45103020
MSGE,50202010
MSGN,50201030
MSGS,50202010
MSI,45201020
MSM,20107010
MSON,35101010
MSTR,45103010
MTB,40101015
MTCH,50203010
MTD,35203010
MTDR,10102020
MTEM,35201010
MTG,40102010
MTH,25201030
MTN,25301030
MTOR,20106010
MTRN,15104020
MTRX,10101020
MTSC,45203010
MTSI,45301020
MTW,20106010
MTX,15101050
MTZ,20103010
MU,45301020
MUR,10102020
MUSA,25504050
MVBF,40101015
MWA,20106020
MXIM,45301020
MXL,45301020
MYE,15103010
MYGN,35201010
MYL,35202010
MYOK,35202010
MYRG,20103010
NAT,10102040
NATH,25301040
NATI,45203010
NATR,30302010
NAV,20106010
NAVI,40202010
NBEV,30201030
NBHC,40101015
NBIX,35201010
NBL,10102020
NBN,40101015
NBR,10101010
NBTB,40101015
NC,10102050
NCBS,40101015
NCLH,25301020
NCMI,50201010
NCR,45202030
NCSM,10101020
NDAQ,40203040
NDLS,25301040
NDSN,20106020
NE,10101010
NEE,55101010
NEM,15104030
NEO,35203010
NEOG,35101020
NERV,35201010
NESR,10101020
NEU,15101050
NEWR,45103010
NEX,10101020
NEXT,10102040
NFBK,40102010
NFG,55102010
NFLX,50202010
NG,15104030
NGHC,40301030
NGM,35202010
NGS,10101020
NGVC,30101030
NGVT,15101050
NHC,35102020
NHI,60101050
NI,55103010
NINE,10101020
NJR,55102010
NKE,25203020
NKSH,40101015
NKTR,35202010
NL,20201060
NLOK,45103020
NLSN,20202020
NLY,40204010
NMIH,40102010
NMRK,60102040
NNBR,20106020
NNI,40202010
NNN,60101070
NOC,20101010
NODK,40301040
NOG,10102020
NOV,10101020
NOVA,55105020
NOVT,45203010
NOW,45103020
NP,15105020
NPK,20101010
NPO,20106020
NPTN,45301020
NR,10101020
NRC,35102015
NRG,55101010
NRIM,40101015
NRZ,40204010
NSA,60101080
NSC,20304010
NSIT,45203030
NSP,20202010
NSSC,45203010
NSTG,35203010
NTAP,45202030
NTB,40101010
NTCT,45201020
NTGR,45201020
NTLA,35201010
NTNX,45103010
NTRA,35201010
NTRS,40203010
NTUS,35101010
NUAN,45103010
NUE,15104050
NUS,30302010
NUVA,35101010
NVAX,35201010
NVCR,35101010
NVDA,45301020
NVEC,45301020
NVEE,20103010
NVR,25201030
NVRO,35101010
NVST,35101010
NVT,20104010
NVTA,35201010
NWBI,40102010
NWE,55103010
NWFL,40101015
NWL,25201050
NWLI,40301020
NWN,55102010
NWPX,20103010
NWS,50201040
NWSA,50201040
NX,20102010
NXGN,35103010
NXRT,60101060
NXST,50201020
NXTC,35201010
NYCB,40102010
NYMT,40204010
NYT,50201040
O,60101070
OAS,10102020
OBNK,40101015
OC,20102010
OCFC,40101015
OCN,40102010
OCUL,35202010
OCX,35201010
ODC,30301010
ODFL,20304020
ODP,25504040
ODT,35202010
OEC,15101010
OFC,60101040
OFG,40101015
OFIX,35101010
OFLX,20106020
OGE,55101010
OGS,55102010
OHI,60101050
OI,15103010
OII,10101020
OIS,10101020
OKE,10102040
OKTA,45102030
OLED,45301020
OLLI,25503020
OLN,15101010
OLP,60101010
OMC,50201010
OMCL,35103010
OMER,35202010
OMF,40202010
OMI,35102010
ON,45301020
ONB,40101015
ONDK,40201040
ONEM,35102015
ONEW,25504050
ONTO,45301010
OOMA,50101020
OPB,40101015
OPBK,40102010
OPCH,35102015
OPI,60101040
OPK,35201010
OPRT,40202010
OPRX,35103010
OPTN,35202010
OPY,40203020
ORA,55105020
ORBC,50101010
ORC,40204010
ORCL,45103020
ORGO,35201010
ORI,40301040
ORLY,25504050
ORRF,40101015
OSBC,40101015
OSG,10102040
OSIS,45203010
OSK,20106010
OSMT,35202010
OSPN,45103020
OSTK,25502020
OSUR,35101020
OSW,25302020
OTIS,20106020
OTTR,55101010
OUT,60101080
OVBC,40101015
OVLY,40101015
OXM,25203010
OXY,10102010
OYST,35201010
OZK,40101015
PACB,35203010
PACD,10101010
PACW,40101015
PAG,25504050
PAHC,35202010
PANW,45103020
PAR,45203010
PARR,10102030
PATK,20102010
PAYC,45103010
PAYS,45102020
PAYX,45102020
PB,40101015
PBCT,40101015
PBF,10102030
PBFS,40102010
PBH,35202010
PBI,20201060
PBIP,40102010
PBPB,25301040
PBYI,35201010
PCAR,20106010
PCB,40101015
PCG,55101010
PCH,60101080
PCRX,35202010
PCSB,40102010
PCTY,45103010
PCYO,55104010
PD,45103010
PDCE,10102020
PDCO,35102010
PDFS,45301010
PDLB,40102010
PDLI,35201010
PDM,60101040
PE,10102020
PEAK,60101050
PEB,60101030
PEBK,40101015
PEBO,40101015
PEG,55103010
PEGA,45103010
PEI,60101070
PEN,35101010
PENN,25301010
PEP,30201030
PETQ,35102010
PETS,25502020
PFBC,40101015
PFBI,40101015
PFE,35202010
PFG,40301020
PFGC,30101020
PFHD,40101015
PFIS,40101015
PFNX,35201010
PFPT,45103020
PFS,40102010
PFSI,40102010
PG,30301010
PGC,40101015
PGEN,35201010
PGNX,35201010
PGNY,35102030
PGR,40301040
PGRE,60101040
PGTI,20102010
PH,20106020
PHAS,35201010
PHAT,35202010
PHM,25201030
PHR,35103010
PHUN,45103010
PHX,10102020
PI,45301020
PICO,20201050
PII,25202010
PINC,35102015
PING,45103020
PIPR,40203020
PIRS,35201010
PJT,40203020
PK,60101030
PKBK,40101015
PKE,20101010
PKG,15103020
PKI,35203010
PKOH,20106020
PLAB,45301010
PLAN,45103010
PLAY,25301040
PLCE,25504010
PLD,60101020
PLMR,40301040
PLNT,25301030
PLOW,20106010
PLPC,20104010
PLSE,35101010
PLT,45201020
PLUG,20104010
PLUS,45203030
PLXS,45203020
PM,30203010
PMBC,40101015
PMT,40204010
PNC,40101015
PNFP,40101015
PNM,55101010
PNR,20106020
PNRG,10102020
PNTG,35102020
PNW,55101010
PODD,35101010
POL,15101050
POOL,25501010
POR,55101010
POST,30202030
POWI,45301020
POWL,20104010
PPBI,40101015
PPC,30202030
PPD,35203010
PPG,15101050
PPL,55101010
PQG,15101050
PRA,40301040
PRAA,40202010
PRAH,35203010
PRDO,25302010
PRFT,45102010
PRGO,35202010
PRGS,45103020
PRGX,45102020
PRI,40301020
PRIM,20103010
PRK,40101015
PRLB,20106020
PRNB,35201010
PRO,45103010
PROS,40301040
PROV,40102010
PRPL,25201020
PRSC,35102015
PRSP,45102010
PRTA,35201010
PRTH,45102020
PRTK,35202010
PRTY,25504040
PRU,40301020
PRVL,35201010
PS,45103010
PSA,60101080
PSB,60101010
PSMT,30101040
PSN,20101010
PSNL,35203010
PSTG,45202030
PSX,10102030
PTC,45103010
PTCT,35201010
PTE,35201010
PTEN,10101010
PTGX,35201010
PTLA,35201010
PTN,35201010
PTSI,20304020
PTVCB,40301040
PUB,40101015
PUMP,10101020
PVAC,10102020
PVBC,40102010
PVH,25203010
PWOD,40101015
PWR,20103010
PXD,10102020
PYPL,45102020
PYX,30203010
PZN,40203010
PZZA,25301040
QADA,45103010
QCOM,45301020
QCRH,40101015
QDEL,35101020
QEP,10102020
QGEN,35203010
QLYS,45103020
QNST,50203010
QRTEA,25502020
QRVO,45301020
QTRX,35203010
QTS,60101080
QTWO,45103010
QUAD,20201010
QUOT,25502020
R,20304020
RAD,30101010
RAMP,45102010
RAPT,35201010
RARE,35201010
RAVN,20105010
RBB,40101015
RBBN,45201020
RBC,20104010
RBCAA,40101015
RBNC,40101015
RC,40204010
RCII,25504020
RCKT,35201010
RCKY,25203020
RCL,25301020
RCM,35102015
RCUS,35201010
RDFN,60102040
RDI,50202010
RDN,40102010
RDNT,35102015
RDUS,35201010
RE,40301050
REAL,25502020
REG,60101070
REGI,10102030
REGN,35201010
REI,10102020
REPH,35202010
REPL,35201010
RES,10101020
RESI,60101060
RETA,35202010
REV,30302010
REVG,20106010
REX,10102030
REXR,60101020
REYN,30301010
REZI,20102010
RF,40101015
RFL,60102020
RGA,40301050
RGCO,55102010
RGEN,35203010
RGLD,15104030
RGNX,35201010
RGP,20202020
RGR,25202010
RGS,25302020
RH,25504060
RHI,20202010
RHP,60101030
RICK,25301030
RIG,10101010
RIGL,35201010
RILY,40203020
RJF,40203020
RL,25203010
RLGT,20301010
RLGY,60102040
RLH,25301020
RLI,40301040
RLJ,60101030
RM,40202010
RMAX,60102040
RMBI,40101015
RMBS,45301020
RMD,35101010
RMNI,45103010
RMR,60102010
RMTI,35101020
RNET,10101020
RNG,45103010
RNR,40301050
RNST,40101015
ROAD,20103010
ROCK,20102010
ROG,45203015
ROIC,60101070
ROK,20104010
ROKU,50202010
ROL,20201050
ROLL,20106020
ROP,20105010
ROSE,10102020
ROST,25504010
RP,45103010
RPAI,60101070
RPD,45103020
RPM,15101050
RPT,60101070
RRBI,40101015
RRC,10102020
RRD,20201010
RRGB,25301040
RRR,25301010
RS,15104050
RSG,20201050
RST,45103010
RTIX,35101020
RTRX,35201010
RTW,25504010
RTX,20101010
RUBI,25502020
RUBY,35201010
RUN,20104010
RUSHA,20107010
RUSHB,20107010
RUTH,25301040
RVI,60101070
RVMD,35201010
RVNC,35202010
RVSB,40102010
RWT,40204010
RXN,20106020
RYAM,15101050
RYI,15104050
RYN,60101080
RYTM,35201010
SABR,45102020
SAFE,60101080
SAFM,30202030
SAFT,40301040
SAGE,35201010
SAH,25504050
SAIA,20304020
SAIC,45102010
SAIL,45103020
SALT,20303010
SAM,30201010
SAMG,40203010
SANM,45203020
SASR,40101015
SATS,45201020
SAVE,20302010
SB,20303010
SBAC,60101080
SBBP,35202010
SBBX,40101015
SBCF,40101015
SBGI,50201020
SBH,25504040
SBNY,40101015
SBOW,10102020
SBRA,60101050
SBSI,40101015
SBT,40102010
SBUX,25301040
SC,40202010
SCCO,15104025
SCHL,50201040
SCHN,15104050
SCHW,40203020
SCI,25302020
SCL,15101050
SCOR,50201010
SCS,20201060
SCSC,45203030
SCU,40203010
SCVL,25504010
SCWX,45103020
SD,10102020
SDGR,35103010
SDRL,10101010
SEAS,25301030
SEB,30202030
SEE,15103020
SEIC,40203010
SEM,35102020
SENEA,30202030
SENS,35101020
SERV,25302020
SF,40203020
SFBS,40101015
SFE,40203010
SFIX,25502020
SFL,10102040
SFM,30101030
SFNC,40101015
SFST,40101015
SGA,50201020
SGC,25203010
SGEN,35201010
SGH,45301020
SGMO,35201010
SGMS,25301010
SGRY,35102020
SHAK,25301040
SHBI,40101015
SHEN,50102010
SHO,60101030
SHOO,25203020
SHSP,45103010
SHW,15101050
SI,40101015
SIBN,35101020
SIC,25302020
SIEB,40203020
SIEN,35101020
SIG,25504040
SIGA,35202010
SIGI,40301040
SILK,35101020
SIRI,50201030
SITC,60101070
SITE,20107010
SITM,45301020
SIVB,40101015
SIX,25301030
SJI,55102010
SJM,30202030
SJW,55104010
SKT,60101070
SKX,25203020
SKY,25201030
SKYW,20302010
SLAB,45301020
SLB,10101020
SLCA,10101020
SLCT,40101015
SLDB,35201010
SLG,60101040
SLGN,15103010
SLM,40202010
SLP,35103010
SM,10102020
SMAR,45103010
SMBC,40102010
SMBK,40101015
SMG,15101030
SMHI,10101020
SMMF,40101015
SMP,25101010
SMPL,30202030
SMTC,45301020
SNA,20106020
SNBR,25504060
SNCR,45103010
SND,10101020
SNDR,20304020
SNDX,35201010
SNPS,45103010
SNR,60101050
SNV,40101015
SNX,45203030
SO,55101010
SOI,10101020
SOLY,35101010
SON,15103020
SONA,40101015
SONM,45202030
SONO,25201010
SP,20201050
SPAR,20106010
SPB,30301010
SPFI,40101015
SPG,60101070
SPGI,40203040
SPKE,55101010
SPLK,45103010
SPNE,35101010
SPOK,50102010
SPOT,50202010
SPPI,35201010
SPR,20101010
SPRO,35201010
SPSC,45103010
SPT,45103010
SPTN,30101020
SPWH,25504040
SPWR,45301020
SPXC,20106020
SQ,45102020
SR,55102010
SRC,60101070
SRCE,40101015
SRCL,20201050
SRDX,35101010
SRE,55103010
SRG,60101070
SRI,25101010
SRNE,35201010
SRPT,35201010
SRRK,35201010
SRT,45102020
SSB,40101015
SSD,20102010
SSNC,45103010
SSP,50201020
SSTI,45103010
SSTK,25502020
SSYS,45202030
ST,20104010
STAA,35101020
STAG,60101020
STAR,60101010
STAY,25301020
STBA,40101015
STC,40301040
STE,35101010
STFC,40301040
STIM,35101010
STL,40101015
STLD,15104050
STML,35201010
STMP,25502020
STNG,10102040
STOK,35201010
STOR,60101010
STRA,25302010
STRL,20103010
STRO,35201010
STRS,60102030
STSA,35202010
STT,40203010
STWD,40204010
STXB,40101015
STZ,30201020
SUI,60101060
SUM,15102010
SUPN,35202010
SVC,60101030
SVMK,45103010
SVRA,35201010
SWAV,35101010
SWCH,45102030
SWI,45103020
SWK,20106020
SWKS,45301020
SWM,15105020
SWN,10102020
SWTX,35201010
SWX,55102010
SXC,15104050
SXI,20106020
SXT,15101050
SYBT,40101015
SYBX,35201010
SYF,40202010
SYK,35101010
SYKE,45102020
SYNA,45301020
SYNH,35203010
SYNL,15104050
SYRS,35201010
SYX,20107010
SYY,30101020
T,50101020
TACO,25301040
TALO,10102020
TAP,30201010
TAST,25301040
TBBK,40101015
TBI,20202010
TBIO,35201010
TBK,40101015
TBNK,40102010
TBPH,35202010
TCBI,40101015
TCBK,40101015
TCDA,35202010
TCF,40101015
TCFC,40101015
TCI,60102020
TCMD,35101010
TCO,60101070
TCRR,35201010
TCS,25504040
TCX,45102030
TDC,45103020
TDG,20101010
TDOC,35103010
TDS,50102010
TDW,10101020
TDY,20101010
TEAM,45103010
TECD,45203030
TECH,35203010
TELL,10102020
TEN,25101010
TENB,45103020
TER,45301010
TERP,55105020
TESS,45201020
TEUM,45103010
TEX,20106010
TFC,40101015
TFSL,40102010
TFX,35101010
TG,15101010
TGH,20107010
TGI,20101010
TGNA,50201020
TGT,25503020
TGTX,35201010
TH,25301020
THC,35102020
THFF,40101015
THG,40301040
THO,25102010
THR,20104010
THRM,25101010
THS,30202030
TIF,25504040
TILE,20201060
TIPT,40301040
TISI,20201050
TITN,20107010
TIVO,45103020
TJX,25504010
TK,10102040
TKR,20106020
TLRD,25504010
TLYS,25504010
TMDX,35101010
TMHC,25201030
TMO,35203010
TMP,40101015
TMST,15104050
TMUS,50102010
TNAV,45103010
TNC,20106020
TNDM,35101010
TNET,20202010
TNK,10102040
TOCA,35201010
TOL,25201030
TORC,35202010
TOWN,40101015
TPB,30203010
TPC,20103010
TPCO,50201040
TPH,25201030
TPIC,20104020
TPR,25203010
TPRE,40301050
TPTX,35201010
TPX,25201020
TR,30202030
TRC,60102010
TREC,15101010
TREE,40202010
TREX,20102010
TRGP,10102040
TRHC,35103010
TRIP,50203010
TRMB,45203010
TRMK,40101015
TRN,20106010
TRNO,60101020
TRNS,20107010
TROW,40203010
TROX,15101010
TRS,20106020
TRST,40102010
TRTN,20107010
TRTX,40204010
TRU,20202020
TRUE,50203010
TRUP,40301020
TRV,40301040
TRWH,25301010
TRXC,35101010
TSBK,40102010
TSC,40101015
TSCO,25504040
TSE,15101010
TSLA,25102010
TSN,30202030
TT,20102010
TTC,20106015
TTD,45103010
TTEC,45102020
TTEK,20201050
TTGT,50201010
TTI,10101020
TTMI,45203020
TTWO,50202020
TUP,25201050
TUSK,10101020
TVTY,35102015
TWI,20106015
TWIN,20106010
TWLO,45102030
TWNK,30202030
TWO,40204010
TWOU,45103010
TWST,35201010
TWTR,50203010
TXMD,35202010
TXN,45301020
TXRH,25301040
TXT,20101010
TYL,45103010
TYME,35201010
TZOO,50203010
UA,25203010
UAA,25203010
UAL,20302010
UBA,60101070
UBER,20304020
UBFO,40101015
UBSI,40101015
UBX,35201010
UCBI,40101015
UCTT,45301010
UDR,60101060
UE,60101070
UEC,10102050
UEIC,25201010
UFCS,40301040
UFI,25203030
UFPI,20102010
UFPT,15103020
UFS,15105020
UGI,55102010
UHAL,20304020
UHS,35102020
UHT,60101050
UI,45201020
UIHC,40301040
UIS,45102010
ULH,20304020
ULTA,25504040
UMBF,40101015
UMH,60101060
UMPQ,40101015
UNB,40101015
UNF,20201070
UNFI,30101020
UNH,35102030
UNIT,60101080
UNM,40301020
UNP,20304010
UNT,10102010
UNTY,40101015
UNVR,20107010
UPLD,45103010
UPS,20301010
UPWK,20202010
URBN,25504010
URGN,35201010
URI,20107010
USB,40101010
USCR,15102010
USFD,30101020
USLM,15102010
USM,50102010
USNA,30302010
USPH,35102020
USWS,10101010
USX,20304020
UTHR,35201010
UTL,55103010
UTMD,35101020
UUUU,10102050
UVE,40301040
UVSP,40101015
UVV,30203010
V,45102020
VAC,25301020
VALU,40203040
VAPO,35101010
VAR,35101010
VBIV,35201010
VBTX,40101015
VC,25101010
VCEL,35201010
VCRA,35103010
VCYT,35201010
VEC,20101010
VECO,45301010
VEEV,35103010
VEL,40102010
VER,60101010
VFC,25203010
VG,50101010
VGR,30203010
VHC,45103010
VHI,15101050
VIAC,50201020
VIACA,50201020
VIAV,45201020
VICI,60101080
VICR,20104010
VIE,35201010
VIR,35201010
VIRT,40203020
VIVO,35101020
VKTX,35201010
VLGEA,30101030
VLO,10102030
VLY,40101015
VMC,15102010
VMI,20103010
VMW,45103020
VNCE,25203010
VNDA,35201010
VNO,60101040
VOYA,40201020
VPG,45203010
VRA,25203010
VRAY,35101010
VRCA,35202010
VREX,35101010
VRNS,45103020
VRNT,45103010
VRRM,45102020
VRS,15105020
VRSK,20202020
VRSN,45102030
VRTS,40203010
VRTU,45102010
VRTV,20107010
VRTX,35201010
VSAT,45201020
VSEC,20201070
VSH,45203015
VSLR,20104010
VST,55105010
VSTO,25202010
VTR,60101050
VVI,20201070
VVV,15101010
VYGR,35201010
VZ,50101020
W,25502020
WAB,20106010
WABC,40101015
WAFD,40102010
WAL,40101015
WASH,40101015
WAT,35203010
WATT,20104010
WBA,30101010
WBC,20106010
WBS,40101015
WBT,20106020
WCC,20107010
WD,40102010
WDAY,45103010
WDC,45202030
WDFC,30301010
WDR,40203010
WEC,55103010
WELL,60101050
WEN,25301040
WERN,20304020
WETF,40203010
WEX,45102020
WEYS,25501010
WFC,40101010
WGO,25102010
WH,25301020
WHD,10101020
WHG,40203010
WHR,25201040
WIFI,50102010
WINA,25504040
WING,25301040
WIRE,20104010
WK,45103010
WLDN,20202020
WLFC,20107010
WLK,15101010
WLL,10102020
WLTW,40301010
WM,20201050
WMB,10102040
WMC,40204010
WMGI,35101010
WMK,30101030
WMS,20102010
WMT,30101040
WNC,20106010
WNEB,40102010
WOR,15104050
WOW,50201030
WPC,60101010
WPG,60101070
WPX,10102020
WRB,40301040
WRE,60101010
WRI,60101070
WRK,15103020
WRLD,40202010
WRTC,45203010
WSBC,40101015
WSBF,40102010
WSC,20103010
WSFS,40102010
WSM,25504060
WSO,20107010
WSR,60101070
WST,35101020
WTBA,40101015
WTFC,40101015
WTI,10102020
WTM,40301040
WTRE,40301030
WTRG,55104010
WTRH,25502020
WTS,20106020
WTTR,10101020
WU,45102020
WVE,35202010
WW,25302020
WWD,20106020
WWE,50202010
WWW,25203020
WY,60101080
WYND,25301020
WYNN,25301010
X,15104050
XAN,40204010
XBIT,35201010
XEC,10102020
XEL,55101010
XELA,45102020
XENT,35202010
XERS,35202010
XFOR,35201010
XGN,35102015
XHR,60101030
XLNX,45301020
XLRN,35201010
XNCR,35201010
XOG,10102020
XOM,10102010
XPER,45301010
XPO,20301010
XRAY,35101020
XRX,45202030
XXII,30203010
XYL,20106020
Y,40301050
YCBD,35202010
YELP,50203010
YETI,25202010
YEXT,45103010
YGYI,30302010
YMAB,35201010
YORW,55104010
YRCW,20304020
YUM,25301040
YUMC,25301040
Z,50203010
ZAGG,25201010
ZBH,35101010
ZBRA,45203010
ZEN,45103010
ZEUS,15104050
ZG,50203010
ZGNX,35202010
ZION,40101015
ZIOP,35201010
ZIXI,45103010
ZNGA,50202020
ZS,45103020
ZTS,35202010
ZUMZ,25504010
ZUO,45103020
ZYNE,35202010
ZYXI,35101010
